deficit_bucket,time_bucket,venue,n_games,n_wins,n_observations,trailing_team_win_pct,ci_lower,ci_upper,adequate_sample
8,27,away,683,125,719,0.18301610541727673,0.15581601659044886,0.2137620637122003,True
8,28,away,724,141,757,0.19475138121546962,0.1675472279110487,0.22517778258574078,True
8,29,away,609,96,626,0.15763546798029557,0.130850997671272,0.18871216514274064,True
8,30,away,835,136,887,0.162874251497006,0.1393821641723217,0.18945417393966513,True
8,31,away,762,138,796,0.18110236220472442,0.15538022328782358,0.21002379759586826,True
8,32,away,731,125,771,0.17099863201094392,0.14544148144618724,0.1999956848764597,True
8,33,away,682,123,715,0.18035190615835778,0.1533115075278431,0.2109731902799307,True
8,34,away,651,110,679,0.16897081413210446,0.1421458358093204,0.1996797293349833,True
8,35,away,581,84,600,0.14457831325301204,0.11831526914809863,0.17551061464676132,True
8,36,away,455,89,478,0.1956043956043956,0.16176838040808622,0.23453744713675712,True
8,37,away,275,44,281,0.16,0.1213994244644564,0.20796893377190434,True
8,38,away,81,9,83,0.1111111111111111,0.05956689007505134,0.19787285646438213,True
8,39,away,2,1,3,0.5,0.09452865480086614,0.9054713451991339,False
9,0.0-0.5,away,801,0,987,0.0,0.0,0.004773113119401382,True
9,0.5-1.0,away,719,0,905,0.0,0.0,0.0053145806771497375,True
9,1.0-1.5,away,502,3,559,0.00597609561752988,0.002034413440030162,0.01742147947190116,True
9,1.5-2.0,away,374,0,395,0.0,0.0,0.010167223513768732,True
9,2,away,593,8,656,0.013490725126475547,0.006851383824305564,0.026392947670013864,True
9,3,away,571,9,630,0.01576182136602452,0.00831398970743736,0.029681868629885477,True
9,4,away,580,15,619,0.02586206896551724,0.015734155165271026,0.042229511692315,True
9,5,away,564,18,601,0.031914893617021274,0.02028127440812215,0.04988195421056306,True
9,6,away,584,22,622,0.03767123287671233,0.025006946069587928,0.056378243410026986,True
9,7,away,566,34,598,0.06007067137809187,0.04330230589859435,0.08277062384188089,True
9,8,away,566,43,602,0.07597173144876325,0.056888890975496126,0.10077176419604628,True
9,9,away,554,44,585,0.07942238267148015,0.05969362038397327,0.10494379640244064,True
9,10,away,673,73,736,0.10846953937592868,0.0871586559968456,0.13422489962384912,True
9,11,away,641,53,689,0.08268330733229329,0.0637677400556876,0.10657114626926413,True
9,12,away,662,71,723,0.10725075528700906,0.08590409707461749,0.1331293787550693,True
9,13,away,651,62,702,0.09523809523809523,0.07500425173287201,0.12022097525331824,True
9,14,away,620,63,656,0.10161290322580645,0.08022993097941564,0.1279023897891897,True
9,15,away,633,65,675,0.10268562401263823,0.08138496318644803,0.12877969942353223,True
9,16,away,648,66,693,0.10185185185185185,0.08086105808834188,0.12753558305883253,True
9,17,away,705,78,748,0.11063829787234042,0.0895596190034158,0.13593730442771462,True
9,18,away,638,79,670,0.1238244514106583,0.10049425864323824,0.15165767417009135,True
9,19,away,573,72,595,0.1256544502617801,0.10098340142665303,0.15531156759083806,True
9,20,away,715,86,761,0.12027972027972028,0.09844278701404316,0.14617522062491373,True
9,21,away,711,89,746,0.12517580872011252,0.10284771349746193,0.1515325576003589,True
9,22,away,669,91,712,0.13602391629297458,0.11211533534379493,0.16408875191834818,True
9,23,away,691,92,723,0.13314037626628075,0.10982682104988627,0.16051047596859963,True
9,24,away,664,110,691,0.16566265060240964,0.1393233636279169,0.19584832977962166,True
9,25,away,661,103,691,0.15582450832072617,0.13017194631514448,0.1854545126789979,True
9,26,away,637,90,666,0.141287284144427,0.11638357203650151,0.17049168699786826,True
9,27,away,677,83,715,0.12259970457902511,0.10000093488529024,0.14945738258532257,True
9,28,away,649,98,681,0.1510015408320493,0.12551247176099514,0.1805979231648184,True
9,29,away,601,92,631,0.15307820299500832,0.12650168800908898,0.18406160657911394,True
9,30,away,738,97,783,0.13143631436314362,0.10895596862834779,0.1577338476343153,True
9,31,away,649,87,685,0.13405238828967642,0.10998145236434283,0.16243010964396054,True
9,32,away,649,89,674,0.13713405238828968,0.11279566727070205,0.1657429552680578,True
9,33,away,599,85,620,0.1419031719532554,0.11623583165648861,0.17213444670519043,True
9,34,away,510,69,530,0.13529411764705881,0.10832097557091652,0.16772051270095556,True
9,35,away,407,56,420,0.1375921375921376,0.1074991256287674,0.17446258418834942,True
9,36,away,280,51,292,0.18214285714285713,0.14133751482027698,0.23155215321992575,True
9,37,away,162,23,171,0.1419753086419753,0.09650426940997232,0.20403311083720327,True
9,38,away,17,3,17,0.17647058823529413,0.0619101371254899,0.41029929017375777,False
9,39,away,1,0,1,0.0,0.0,0.7934567085261071,False
10,0.0-0.5,away,680,0,803,0.0,0.0,0.005617675204316321,True
10,0.5-1.0,away,718,0,884,0.0,0.0,0.005321943207484856,True
10,1.0-1.5,away,469,1,518,0.0021321961620469083,0.000376474500834916,0.011977768442256388,True
10,1.5-2.0,away,413,0,432,0.0,0.0,0.009215970766833252,True
10,2,away,627,1,692,0.001594896331738437,0.00028158662166731085,0.008978424132220827,True
10,3,away,607,5,658,0.008237232289950576,0.0035233861526746107,0.01913649817740376,True
10,4,away,582,11,624,0.018900343642611683,0.010585702469322647,0.033524514353791314,True
10,5,away,585,7,612,0.011965811965811967,0.005807998597572146,0.024491491112394,True
10,6,away,578,7,619,0.012110726643598616,0.0058784820690604735,0.02478553370430465,True
10,7,away,561,17,589,0.030303030303030304,0.01900420957160775,0.04799085594764579,True
10,8,away,556,32,586,0.05755395683453238,0.04106003148097648,0.08011995943073856,True
10,9,away,522,24,550,0.04597701149425287,0.0310881805290198,0.0674996831926789,True
10,10,away,669,44,719,0.06576980568011959,0.049355586731386986,0.08714251326718625,True
10,11,away,627,34,674,0.05422647527910686,0.03906141612200773,0.07482073749626983,True
10,12,away,619,52,660,0.0840064620355412,0.06463606542429401,0.10850843873213997,True
10,13,away,600,44,632,0.07333333333333333,0.05507880936246362,0.09701670707760943,True
10,14,away,612,49,644,0.08006535947712418,0.06109048098245183,0.10427931540674949,True
10,15,away,619,57,656,0.09208400646203554,0.07175284774698001,0.11744710293068827,True
10,16,away,667,57,713,0.08545727136431784,0.06654292745831311,0.10911940475245019,True
10,17,away,648,70,686,0.10802469135802469,0.08639313074730005,0.13427643069216624,True
10,18,away,594,50,628,0.08417508417508418,0.06443055429273989,0.10926361486511063,True
10,19,away,488,55,511,0.11270491803278689,0.0876188248861958,0.14384105975959263,True
10,20,away,651,74,695,0.11367127496159754,0.091520803122586,0.14035450840313263,True
10,21,away,648,67,688,0.10339506172839506,0.08224172736894919,0.12922314385129818,True
10,22,away,646,70,689,0.10835913312693499,0.08666345498347788,0.13468525522528685,True
10,23,away,574,63,612,0.10975609756097561,0.0867317013869165,0.1379693239459775,True
10,24,away,624,76,656,0.12179487179487179,0.09842202699055053,0.149795994879934,True
10,25,away,591,63,617,0.1065989847715736,0.08420964524177497,0.1340696412102822,True
10,26,away,557,69,581,0.12387791741472172,0.09906718484223778,0.15384130126150344,True
10,27,away,558,80,582,0.14336917562724014,0.11672686467084645,0.1748884233391549,True
10,28,away,551,75,572,0.13611615245009073,0.1099911518491692,0.16728005492407927,True
10,29,away,503,68,519,0.13518886679920478,0.10805770858191602,0.16785018848099284,True
10,30,away,580,65,600,0.11206896551724138,0.08890623657690315,0.14033676357930358,True
10,31,away,528,67,560,0.1268939393939394,0.10117179436581107,0.15800612627823032,True
10,32,away,502,64,520,0.12749003984063745,0.10111658126208603,0.1595215315384428,True
10,33,away,485,61,507,0.12577319587628866,0.09917202653044033,0.15825614652193493,True
10,34,away,386,51,410,0.13212435233160622,0.10193965909862554,0.16955932920842018,True
10,35,away,278,35,297,0.12589928057553956,0.09193431841509568,0.1700624911403425,True
10,36,away,199,16,211,0.08040201005025126,0.050093713503231656,0.12660376867005038,True
10,37,away,71,5,72,0.07042253521126761,0.03045315340626454,0.1544921176729214,True
10,38,away,10,2,10,0.2,0.05668094798069326,0.5098431532792767,False
11-15,0.0-0.5,away,1330,0,2227,0.0,0.0,0.002880102105077544,True
11-15,0.5-1.0,away,1503,0,3026,0.0,0.0,0.0025494385076706137,True
11-15,1.0-1.5,away,1240,0,2162,0.0,0.0,0.0030884961557806076,True
11-15,1.5-2.0,away,1159,0,1833,0.0,0.0,0.003303631380232699,True
11-15,2,away,1658,1,3114,0.0006031363088057901,0.00010647356468912114,0.003408662895969945,True
11-15,3,away,1646,3,2904,0.0018226002430133657,0.0006200266606824632,0.005345152057080502,True
11-15,4,away,1655,4,2798,0.002416918429003021,0.0009402662246080127,0.006198209203063923,True
11-15,5,away,1611,8,2662,0.004965859714463066,0.0025183713378906596,0.009768654213098367,True
11-15,6,away,1614,6,2634,0.0037174721189591076,0.0017048073321876832,0.00808700417766594,True
11-15,7,away,1623,14,2660,0.00862600123228589,0.005145208589100265,0.014427440647309721,True
11-15,8,away,1624,23,2623,0.01416256157635468,0.009455565870369793,0.021162646614186445,True
11-15,9,away,1546,33,2374,0.021345407503234153,0.0152388919732738,0.029824810020529953,True
11-15,10,away,1724,50,3033,0.029002320185614848,0.022067731944743367,0.03803129565130478,True
11-15,11,away,1745,61,3037,0.03495702005730659,0.02730977988172755,0.04464733733231858,True
11-15,12,away,1721,63,2929,0.03660662405578152,0.028716170353101898,0.046561234830075515,True
11-15,13,away,1716,81,2769,0.0472027972027972,0.03814034755641583,0.058288067711594886,True
11-15,14,away,1683,80,2710,0.047534165181224004,0.03835823729005598,0.058770977450676054,True
11-15,15,away,1755,103,2878,0.05868945868945869,0.04862641872695502,0.07068028859677442,True
11-15,16,away,1759,96,2881,0.054576463899943146,0.044898907533113666,0.06619536208248876,True
11-15,17,away,1710,108,2699,0.06315789473684211,0.05257910266574321,0.0756950622279086,True
11-15,18,away,1715,104,2683,0.060641399416909623,0.05029735435161137,0.07294937181559334,True
11-15,19,away,1556,108,2230,0.06940874035989718,0.05781216784333307,0.08312624539042096,True
11-15,20,away,1725,107,2817,0.06202898550724638,0.051590349833567126,0.07441402211120791,True
11-15,21,away,1631,110,2659,0.0674432863274065,0.05626033694525524,0.08065910528082952,True
11-15,22,away,1540,112,2485,0.07272727272727272,0.06079281876361024,0.08678812477360236,True
11-15,23,away,1569,111,2471,0.07074569789674952,0.05907925089735663,0.08450901635091554,True
11-15,24,away,1489,116,2322,0.07790463398253862,0.0653512745853393,0.0926303893768654,True
11-15,25,away,1488,112,2268,0.07526881720430108,0.06293010520400927,0.08979495622342376,True
11-15,26,away,1420,108,2143,0.07605633802816901,0.06338331246720495,0.09101700846737092,True
11-15,27,away,1384,118,2081,0.08526011560693642,0.07167043823297459,0.10114582552507961,True
11-15,28,away,1321,115,1967,0.08705526116578349,0.07302474176029848,0.10348058536711054,True
11-15,29,away,1140,103,1566,0.09035087719298246,0.07505573983131471,0.10839763343295543,True
11-15,30,away,1152,105,1733,0.09114583333333333,0.07585626187505712,0.10915317194355609,True
11-15,31,away,979,94,1483,0.09601634320735444,0.07910877235957425,0.11608198879664872,True
11-15,32,away,872,84,1290,0.0963302752293578,0.07848056616645707,0.11772112144463606,True
11-15,33,away,722,64,1043,0.0886426592797784,0.07002787864903948,0.1116117518157892,True
11-15,34,away,509,53,728,0.10412573673870335,0.08049109287785403,0.1336912199454427,True
11-15,35,away,351,45,474,0.1282051282051282,0.09721262924410451,0.16724790751370516,True
11-15,36,away,187,20,251,0.10695187165775401,0.07030760333182143,0.1594200870669176,True
11-15,37,away,51,3,58,0.058823529411764705,0.020206272864052077,0.15924873938941972,True
11-15,38,away,3,0,3,0.0,0.0,0.5615060804490177,False
16-20,0.0-0.5,away,776,0,1106,0.0,0.0,0.00492612858816457,True
16-20,0.5-1.0,away,875,0,1273,0.0,4.336808689942018e-19,0.0043712086455625215,True
16-20,1.0-1.5,away,879,0,1264,0.0,0.0,0.004351403468074,True
16-20,1.5-2.0,away,896,0,1301,0.0,0.0,0.004269195822909276,True
16-20,2,away,1309,0,2347,0.0,0.0,0.0029261717483662917,True
16-20,3,away,1254,0,2143,0.0,0.0,0.0030541206460336498,True
16-20,4,away,1261,0,2124,0.0,0.0,0.003037218257211021,True
16-20,5,away,1257,0,2097,0.0,0.0,0.0030468537840122024,True
16-20,6,away,1210,2,2043,0.001652892561983471,0.00045339035666946796,0.006006760621843708,True
16-20,7,away,1188,1,1990,0.0008417508417508417,0.00014860132673229654,0.004752721130882875,True
16-20,8,away,1201,0,2016,0.0,0.0,0.0031884689240477757,True
16-20,9,away,1097,0,1744,0.0,0.0,0.003489693703435626,True
16-20,10,away,1252,3,2219,0.0023961661341853034,0.0008152252659476924,0.00702143184112696,True
16-20,11,away,1237,6,2159,0.004850444624090542,0.0022248109697140988,0.010542007937711317,True
16-20,12,away,1226,8,2096,0.0065252854812398045,0.003310073111683633,0.012823386676959066,True
16-20,13,away,1151,6,1866,0.005212858384013901,0.002391191561126214,0.011326360698854723,True
16-20,14,away,1101,10,1814,0.009082652134423252,0.004940861119884957,0.016638340821823246,True
16-20,15,away,1132,16,1874,0.014134275618374558,0.008718580267133673,0.022836523895277704,True
16-20,16,away,1088,21,1769,0.019301470588235295,0.012658450032177547,0.029327127362931783,True
16-20,17,away,1103,20,1766,0.01813236627379873,0.011768070130772456,0.02784157229683417,True
16-20,18,away,1006,19,1600,0.018886679920477135,0.012123848253092772,0.02930997661607482,True
16-20,19,away,915,24,1294,0.02622950819672131,0.017688396621316122,0.03873220949838939,True
16-20,20,away,923,19,1531,0.020585048754062838,0.013217266064199571,0.03192701748975399,True
16-20,21,away,923,21,1524,0.02275189599133261,0.014928473208744675,0.03453154239694242,True
16-20,22,away,810,21,1314,0.025925925925925925,0.017018587214892154,0.03930883571359909,True
16-20,23,away,784,15,1209,0.01913265306122449,0.011628260087266707,0.03132656738058978,True
16-20,24,away,750,19,1181,0.025333333333333333,0.016277055094382615,0.03922744346340459,True
16-20,25,away,669,16,1061,0.02391629297458894,0.014773921631857881,0.03849507957139709,True
16-20,26,away,608,19,941,0.03125,0.0200955917198243,0.048290735721788054,True
16-20,27,away,530,23,787,0.04339622641509434,0.029088553324452166,0.0642754707605948,True
16-20,28,away,470,22,708,0.04680851063829787,0.03111186122078809,0.06985352468032319,True
16-20,29,away,338,14,474,0.04142011834319527,0.02483066963206296,0.06831656581265763,True
16-20,30,away,317,13,481,0.04100946372239748,0.024120074193333643,0.0688903085001824,True
16-20,31,away,236,14,339,0.059322033898305086,0.035661909350314006,0.09709904621369157,True
16-20,32,away,163,7,259,0.04294478527607362,0.020955453652434855,0.08598190489603266,True
16-20,33,away,104,9,150,0.08653846153846154,0.04619542485248201,0.15633866217886766,True
16-20,34,away,62,3,86,0.04838709677419355,0.016591385000846108,0.13288250384754152,True
16-20,35,away,25,2,39,0.08,0.02221993369109193,0.24966512122957818,False
16-20,36,away,2,0,3,0.0,0.0,0.6576280471103807,False
21-25,0.0-0.5,away,455,0,588,0.0,0.0,0.008372388205428627,True
21-25,0.5-1.0,away,579,0,826,0.0,0.0,0.006591156156321031,True
21-25,1.0-1.5,away,561,0,803,0.0,4.336808689942018e-19,0.006801198778560218,True
21-25,1.5-2.0,away,599,0,810,0.0,0.0,0.006372486570269868,True
21-25,2,away,915,0,1612,0.0,0.0,0.004180916493114808,True
21-25,3,away,873,0,1507,0.0,4.336808689942018e-19,0.0043811789951571645,True
21-25,4,away,866,0,1481,0.0,0.0,0.0044164362798927975,True
21-25,5,away,839,0,1388,0.0,0.0,0.004557914559509164,True
21-25,6,away,846,0,1391,0.0,0.0,0.0045203717963441655,True
21-25,7,away,813,0,1325,0.0,0.0,0.004702992599789237,True
21-25,8,away,799,0,1310,0.0,0.0,0.004785003666974905,True
21-25,9,away,720,0,1106,0.0,0.0,0.005307238489746928,True
21-25,10,away,762,0,1336,0.0,0.0,0.005016180891714421,True
21-25,11,away,774,0,1322,0.0,0.0,0.004938794736614755,True
21-25,12,away,700,0,1193,0.0,0.0,0.005458046242222682,True
21-25,13,away,687,0,1181,0.0,0.0,0.005560753724153265,True
21-25,14,away,666,0,1070,0.0,0.0,0.005735087220620516,True
21-25,15,away,627,0,1016,0.0,0.0,0.00608964278830058,True
21-25,16,away,626,1,1006,0.001597444089456869,0.0002820365293846241,0.008992676350806203,True
21-25,17,away,540,2,860,0.003703703703703704,0.0010162561558953549,0.01340264817212957,True
21-25,18,away,529,2,842,0.003780718336483932,0.0010374006386766653,0.013679168037642901,True
21-25,19,away,457,2,631,0.00437636761487965,0.0012009542687136448,0.015814870691533,True
21-25,20,away,427,4,698,0.00936768149882904,0.003648709121240868,0.023836102001919008,True
21-25,21,away,422,3,664,0.0071090047393364926,0.0024205450904501175,0.020690395691286563,True
21-25,22,away,376,3,600,0.007978723404255319,0.002717072968038267,0.023192674674136785,True
21-25,23,away,321,3,489,0.009345794392523364,0.003183347264280977,0.027113264992277293,True
21-25,24,away,276,2,418,0.007246376811594203,0.0019894307873807495,0.02603213569880286,True
21-25,25,away,225,3,324,0.013333333333333334,0.004544628249409197,0.03846153846153846,True
21-25,26,away,182,3,269,0.016483516483516484,0.005621348325738421,0.04733557843339409,True
21-25,27,away,137,2,213,0.014598540145985401,0.004012534577063031,0.05166419729761036,True
21-25,28,away,110,1,168,0.00909090909090909,0.0016065339495988408,0.049706869937908016,True
21-25,29,away,74,1,107,0.013513513513513514,0.0023894018749393217,0.07265530429759565,True
21-25,30,away,49,0,74,0.0,0.0,0.07270029673590504,True
21-25,31,away,34,0,68,0.0,0.0,0.10151790621961015,True
21-25,32,away,20,0,32,0.0,0.0,0.1611301254949332,False
21-25,33,away,9,0,12,0.0,0.0,0.2991527535509594,False
21-25,34,away,4,0,4,0.0,0.0,0.48990002040399916,False
21-25,35,away,1,0,1,0.0,0.0,0.7934567085261071,False
26-30,0.0-0.5,away,292,0,380,0.0,0.0,0.012985327283248872,True
26-30,0.5-1.0,away,342,0,467,0.0,0.0,0.011107975443093023,True
26-30,1.0-1.5,away,374,0,497,0.0,0.0,0.010167223513768732,True
26-30,1.5-2.0,away,342,0,452,0.0,0.0,0.011107975443093023,True
26-30,2,away,560,0,950,0.0,0.0,0.006813261029338736,True
26-30,3,away,554,0,877,0.0,0.0,0.006886542703161613,True
26-30,4,away,534,0,907,0.0,0.0,0.00714262340436292,True
26-30,5,away,534,0,875,0.0,0.0,0.00714262340436292,True
26-30,6,away,532,0,868,0.0,0.0,0.007169282862696736,True
26-30,7,away,507,0,838,0.0,0.0,0.007520139315200641,True
26-30,8,away,465,0,746,0.0,0.0,0.00819381215318777,True
26-30,9,away,417,0,613,0.0,0.0,0.00912837514162098,True
26-30,10,away,435,0,734,0.0,0.0,0.00875395586927037,True
26-30,11,away,410,0,697,0.0,0.0,0.009282778725000097,True
26-30,12,away,388,0,661,0.0,0.0,0.00980396160081012,True
26-30,13,away,401,0,653,0.0,0.0,0.009489143408187298,True
26-30,14,away,351,0,565,0.0,0.0,0.010826239088088881,True
26-30,15,away,347,0,568,0.0,0.0,0.010949670734599319,True
26-30,16,away,305,0,495,0.0,0.0,0.012438738822749264,True
26-30,17,away,299,0,483,0.0,0.0,0.012685179314862951,True
26-30,18,away,249,0,374,0.0,0.0,0.01519370230215281,True
26-30,19,away,184,0,246,0.0,0.0,0.020451273839234757,True
26-30,20,away,191,0,326,0.0,0.0,0.019716528708448297,True
26-30,21,away,157,0,241,0.0,0.0,0.02388436822314625,True
26-30,22,away,118,0,177,0.0,0.0,0.03152946120208533,True
26-30,23,away,100,1,150,0.01,0.0017673865655472645,0.0544875247609346,True
26-30,24,away,79,1,115,0.012658227848101266,0.002237936230769212,0.06827736043177712,True
26-30,25,away,65,0,97,0.0,0.0,0.055803467670710726,True
26-30,26,away,52,0,73,0.0,0.0,0.06879459041288215,True
26-30,27,away,38,0,53,0.0,0.0,0.09181293258383999,True
26-30,28,away,27,0,36,0.0,0.0,0.12455903714463581,False
26-30,29,away,15,0,33,0.0,0.0,0.20388926630434784,False
26-30,30,away,11,0,16,0.0,2.7755575615628914e-17,0.2588400172488141,False
26-30,31,away,4,0,4,0.0,0.0,0.48990002040399916,False
26-30,32,away,2,0,2,0.0,0.0,0.6576280471103807,False
31+,0.0-0.5,away,321,0,483,0.0,0.0,0.011826071537635574,True
31+,0.5-1.0,away,429,0,615,0.0,0.0,0.008875302189068703,True
31+,1.0-1.5,away,431,0,612,0.0,0.0,0.008834481337572118,True
31+,1.5-2.0,away,434,0,629,0.0,0.0,0.008773949300386255,True
31+,2,away,562,0,1110,0.0,0.0,0.00678917916250767,True
31+,3,away,542,0,1030,0.0,0.0,0.007037939211668733,True
31+,4,away,534,0,1053,0.0,0.0,0.00714262340436292,True
31+,5,away,520,0,990,0.0,0.0,0.007333514558599393,True
31+,6,away,476,0,946,0.0,0.0,0.008005975305184045,True
31+,7,away,455,0,853,0.0,0.0,0.008372388205428627,True
31+,8,away,421,0,770,0.0,0.0,0.009042428990004743,True
31+,9,away,370,0,666,0.0,0.0,0.010276009946458605,True
31+,10,away,367,0,742,0.0,0.0,0.010359139859174374,True
31+,11,away,342,0,669,0.0,0.0,0.011107975443093023,True
31+,12,away,317,0,614,0.0,0.0,0.011973509669569032,True
31+,13,away,270,0,486,0.0,8.673617379884035e-19,0.014028547890459302,True
31+,14,away,234,0,434,0.0,0.0,0.01615192632407451,True
31+,15,away,222,0,429,0.0,0.0,0.017010152248301463,True
31+,16,away,175,0,312,0.0,0.0,0.021480460921843688,True
31+,17,away,168,0,315,0.0,0.0,0.02235547155054422,True
31+,18,away,129,0,215,0.0,0.0,0.028918651988533713,True
31+,19,away,90,0,152,0.0,0.0,0.04093706842168078,True
31+,20,away,76,0,148,0.0,0.0,0.04811526823109757,True
31+,21,away,61,0,113,0.0,0.0,0.05924591620194442,True
31+,22,away,55,0,94,0.0,0.0,0.06528714378942788,True
31+,23,away,35,0,61,0.0,0.0,0.09890426758938868,True
31+,24,away,29,0,43,0.0,0.0,0.11697359446555587,False
31+,25,away,18,0,34,0.0,0.0,0.1758845505823749,False
31+,26,away,12,0,19,0.0,0.0,0.2425007574992425,False
31+,27,away,8,0,9,0.0,0.0,0.3244156195108769,False
31+,28,away,5,0,8,0.0,0.0,0.43449149475208104,False
31+,29,away,2,0,7,0.0,0.0,0.6576280471103807,False
31+,30,away,2,0,2,0.0,0.0,0.6576280471103807,False
31+,31,away,1,0,2,0.0,0.0,0.7934567085261071,False
1,0.0-0.5,home,553,144,615,0.2603978300180832,0.22556248377728255,0.298539163800772,True
1,0.5-1.0,home,393,124,398,0.3155216284987277,0.27154884146362185,0.36306607793998896,True
1,1.0-1.5,home,326,119,333,0.36503067484662577,0.3146218204187043,0.4185834514451238,True
1,1.5-2.0,home,339,127,346,0.3746312684365782,0.32478029842330225,0.4272917955116229,True
1,2,home,652,274,680,0.42024539877300615,0.38293243809879457,0.45849268650446334,True
1,3,home,618,274,656,0.44336569579288027,0.4046674933860644,0.48276364663415944,True
1,4,home,617,286,649,0.46353322528363045,0.42453190741959945,0.5029858362367535,True
1,5,home,639,294,682,0.460093896713615,0.4218027513823263,0.49886199713426,True
1,6,home,639,272,676,0.42566510172143973,0.38788410061619527,0.46433454858136747,True
1,7,home,638,305,671,0.4780564263322884,0.4395425249282342,0.5168330044858767,True
1,8,home,591,284,617,0.4805414551607445,0.4405159332998689,0.5208183109762544,True
1,9,home,548,284,572,0.5182481751824818,0.47643118527642786,0.559811098741305,True
1,10,home,737,374,802,0.5074626865671642,0.4714229308604738,0.5434250474388009,True
1,11,home,732,372,776,0.5081967213114754,0.47203159119189314,0.5442762663687558,True
1,12,home,712,350,760,0.49157303370786515,0.4549950607323139,0.5282414541614838,True
1,13,home,714,326,756,0.4565826330532213,0.420375096830898,0.4932548739035927,True
1,14,home,708,348,746,0.4915254237288136,0.4548452675645777,0.5282970494902278,True
1,15,home,756,362,795,0.47883597883597884,0.4434226401049871,0.5144633192844436,True
1,16,home,749,366,795,0.4886515353805073,0.45300165613755156,0.524417232510472,True
1,17,home,777,377,835,0.4851994851994852,0.45021687992657355,0.52032772220528,True
1,18,home,777,402,827,0.5173745173745173,0.4822394001751197,0.5523386755831391,True
1,19,home,666,336,690,0.5045045045045045,0.4666150192850602,0.5423423222715107,True
1,20,home,826,427,883,0.5169491525423728,0.4828706075184795,0.5508707715591661,True
1,21,home,876,433,928,0.4942922374429224,0.46128053540398456,0.5273537824095855,True
1,22,home,845,440,890,0.5207100591715976,0.48700841645397935,0.5542242469781615,True
1,23,home,801,403,848,0.5031210986267166,0.4685630108315411,0.5376493917082878,True
1,24,home,898,453,941,0.5044543429844098,0.4718033619285889,0.5370673754603275,True
1,25,home,927,502,965,0.5415318230852212,0.5093500283347094,0.573370812676264,True
1,26,home,928,494,976,0.5323275862068966,0.5001575117525408,0.5642311139538025,True
1,27,home,941,518,975,0.5504782146652497,0.518553128838197,0.5819928251079458,True
1,28,home,1010,536,1052,0.5306930693069307,0.49985654857520784,0.5612969886242918,True
1,29,home,894,446,922,0.4988814317673378,0.4661803910582586,0.5315920445250336,True
1,30,home,1169,639,1225,0.5466210436270317,0.5179767615460499,0.5749599146427894,True
1,31,home,1193,647,1244,0.5423302598491199,0.5139682949984038,0.570420482931775,True
1,32,home,1238,643,1291,0.5193861066235864,0.4915374954633083,0.5471147770970568,True
1,33,home,1261,674,1318,0.5344964314036479,0.5069016374681381,0.5618816789566221,True
1,34,home,1388,738,1453,0.531700288184438,0.5053972425180865,0.5578283429220957,True
1,35,home,1555,826,1645,0.5311897106109325,0.506339735066513,0.555885958679407,True
1,36,home,1762,913,1843,0.518161180476731,0.49481586329638905,0.5414274781222297,True
1,37,home,1973,1074,2064,0.5443487075519513,0.5223077803459352,0.5662172689043435,True
1,38,home,1907,975,1995,0.5112742527530152,0.48883840458383937,0.5336647688869496,True
1,39,home,1092,564,1121,0.5164835164835165,0.48683764487646786,0.5460138183277033,True
2,0.0-0.5,home,823,93,1033,0.11300121506682867,0.0931446500910479,0.13645386067570595,True
2,0.5-1.0,home,396,86,409,0.21717171717171718,0.17938241909193758,0.2603957330563131,True
2,1.0-1.5,home,313,77,319,0.24600638977635783,0.20156276737207895,0.2966091898456602,True
2,1.5-2.0,home,332,79,337,0.23795180722891565,0.1953074634302438,0.2865911459141614,True
2,2,home,592,209,642,0.3530405405405405,0.31560195431902244,0.39237412522963605,True
2,3,home,631,232,667,0.3676703645007924,0.3309545324353239,0.4059877221365251,True
2,4,home,581,231,610,0.39759036144578314,0.3585929532729921,0.4379331488373912,True
2,5,home,572,198,607,0.34615384615384615,0.30830895983463036,0.38605143371804096,True
2,6,home,610,222,654,0.3639344262295082,0.3267145431861387,0.40285738546776817,True
2,7,home,602,243,632,0.40365448504983387,0.3651918000264522,0.4433390106673,True
2,8,home,627,280,661,0.44657097288676234,0.40810029691757305,0.4856923762352437,True
2,9,home,575,237,597,0.4121739130434783,0.37265287499628913,0.4528607024660079,True
2,10,home,717,321,772,0.4476987447698745,0.4116755292684145,0.48427942116729833,True
2,11,home,680,290,725,0.4264705882352941,0.38981321902859895,0.46395408614850636,True
2,12,home,677,298,735,0.4401772525849335,0.4032250121408828,0.47780458417050586,True
2,13,home,727,331,759,0.45529573590096284,0.41942459990694925,0.4916368393980931,True
2,14,home,683,291,715,0.4260614934114202,0.38949020111454224,0.46345988228168766,True
2,15,home,755,365,806,0.48344370860927155,0.4479714750134459,0.5190835731019975,True
2,16,home,730,339,774,0.4643835616438356,0.4284850636730128,0.5006549578248146,True
2,17,home,777,355,822,0.4568854568854569,0.42215684171958406,0.4920383036210329,True
2,18,home,740,327,773,0.4418918918918919,0.4065018433477188,0.47788214378072363,True
2,19,home,624,293,639,0.46955128205128205,0.43069854439534444,0.5087766353315166,True
2,20,home,811,371,869,0.45745992601726265,0.42345313690245445,0.49186782854653577,True
2,21,home,798,363,854,0.4548872180451128,0.4206354089731439,0.48957129519386366,True
