deficit_bucket,time_bucket,venue,n_games,n_wins,n_observations,trailing_team_win_pct,ci_lower,ci_upper,adequate_sample
5,11,away,1965,418,2125,0.21272264631043258,0.19519769803510942,0.23136866464231468,True
5,12,away,2047,444,2181,0.2169027845627748,0.19958784298758264,0.23527831147310313,True
5,13,away,1944,435,2069,0.22376543209876543,0.2057936716735178,0.24282679109922506,True
5,14,away,1983,445,2105,0.22440746343923348,0.2065879197064197,0.2432927350976673,True
5,15,away,1992,460,2107,0.23092369477911648,0.21294542130267433,0.24993780550249903,True
5,16,away,2116,503,2219,0.23771266540642721,0.22006043058579275,0.2563155401471148,True
5,17,away,2119,477,2249,0.22510618216139688,0.20782976329146405,0.24337752414816397,True
5,18,away,2125,526,2249,0.2475294117647059,0.22964596627131734,0.2663240485949837,True
5,19,away,1903,462,1975,0.24277456647398843,0.22404102722538952,0.26254453918977577,True
5,20,away,2412,538,2571,0.2230514096185738,0.206885491142617,0.240098119041097,True
5,21,away,2413,573,2565,0.2374637380853709,0.22091063719837672,0.2548514483267979,True
5,22,away,2383,569,2525,0.23877465379773394,0.22208603257423168,0.25630415469248924,True
5,23,away,2380,521,2503,0.21890756302521008,0.20275471692387867,0.2359663793100322,True
5,24,away,2414,582,2543,0.24109362054681027,0.2244498379992357,0.25856013254639476,True
5,25,away,2508,585,2619,0.2332535885167464,0.21711787104779398,0.2502052276698959,True
5,26,away,2554,579,2680,0.22670321064996085,0.2108821190306018,0.2433452264000144,True
5,27,away,2624,605,2746,0.2305640243902439,0.21484891684762736,0.24706690030055994,True
5,28,away,2574,593,2678,0.23038073038073037,0.21452248660706974,0.2470425684374295,True
5,29,away,2430,619,2512,0.2547325102880658,0.23780487115034457,0.2724344147588124,True
5,30,away,2898,674,3049,0.23257418909592822,0.21755257578138362,0.24830386517666178,True
5,31,away,3080,740,3244,0.24025974025974026,0.22550046558877773,0.2556661416714654,True
5,32,away,3163,761,3327,0.24059437243123616,0.22601819808483833,0.2557999010584848,True
5,33,away,3140,715,3284,0.22770700636942676,0.21337693601643007,0.24270253058265054,True
5,34,away,3243,733,3368,0.22602528522972556,0.2119588888460365,0.24074000474951188,True
5,35,away,3318,724,3457,0.21820373719107897,0.20448010922532564,0.2325791412819833,True
5,36,away,3441,759,3614,0.22057541412380122,0.20703711002489203,0.23473693264807152,True
5,37,away,3140,668,3268,0.21273885350318472,0.19877988313772554,0.22739985823346825,True
5,38,away,2573,525,2667,0.20404197434900895,0.1889166722072927,0.22004971517173755,True
5,39,away,696,125,698,0.17959770114942528,0.15286276262595452,0.2098501712722304,True
6,0.0-0.5,away,2618,1,3372,0.0003819709702062643,6.742870343813502e-05,0.0021606235175656045,True
6,0.5-1.0,away,1947,11,2345,0.005649717514124294,0.0031576148834122097,0.010088770676543042,True
6,1.0-1.5,away,1123,18,1187,0.016028495102404273,0.010162429315644893,0.025194447817751674,True
6,1.5-2.0,away,1015,22,1043,0.02167487684729064,0.014356601012137786,0.03260025665837743,True
6,2,away,1778,81,1933,0.045556805399325086,0.036804944636762135,0.056268199463139906,True
6,3,away,1736,117,1866,0.0673963133640553,0.056532236551252134,0.08017078285005427,True
6,4,away,1719,160,1841,0.09307737056428156,0.08023518452820164,0.10773427244335049,True
6,5,away,1719,183,1812,0.10645724258289703,0.09274442015772653,0.12192511185264517,True
6,6,away,1715,233,1826,0.1358600583090379,0.120454929045827,0.1528928884610335,True
6,7,away,1743,232,1869,0.13310384394721744,0.11796056900813551,0.1498608522357826,True
6,8,away,1709,251,1820,0.14686951433586892,0.13087908006081006,0.164443966740482,True
6,9,away,1528,239,1613,0.15641361256544503,0.1390640984795855,0.17548643990506207,True
6,10,away,1967,333,2130,0.16929334011184544,0.15336870726502366,0.18650721173323576,True
6,11,away,1929,351,2060,0.18195956454121306,0.1653798999766048,0.19980346528208998,True
6,12,away,1947,348,2083,0.17873651771956856,0.16235565987918885,0.1963826405548392,True
6,13,away,1997,393,2128,0.19679519278918378,0.17994673869402528,0.2148079485335893,True
6,14,away,1939,367,2058,0.18927282104177412,0.17245756710290505,0.20731688285740052,True
6,15,away,1973,384,2094,0.19462747085656362,0.17775779497975225,0.21268400875404214,True
6,16,away,2083,378,2208,0.1814690350456073,0.16550902718529034,0.19860178985036772,True
6,17,away,2084,403,2210,0.1933781190019194,0.1769916375123578,0.21089296062957025,True
6,18,away,2052,421,2148,0.20516569200779727,0.1882516465650915,0.2231816078257137,True
6,19,away,1812,339,1863,0.1870860927152318,0.16979845661889664,0.20569773203544411,True
6,20,away,2315,474,2491,0.20475161987041038,0.18880922079457987,0.221672288593556,True
6,21,away,2352,482,2475,0.20493197278911565,0.189105940128451,0.22172032255406549,True
6,22,away,2316,448,2451,0.19343696027633853,0.17786290864953938,0.21002633344354152,True
6,23,away,2233,445,2342,0.19928347514554412,0.18323747611305335,0.21636238826715132,True
6,24,away,2427,507,2526,0.2088998763906057,0.19319258324864733,0.22552725435821283,True
6,25,away,2382,506,2484,0.21242653232577666,0.19647014804641375,0.2293089983981784,True
6,26,away,2434,503,2555,0.2066557107641742,0.19103791801241277,0.22319801921993243,True
6,27,away,2492,539,2624,0.21629213483146068,0.2005702200109079,0.23288741608266472,True
6,28,away,2456,493,2577,0.2007328990228013,0.185364218482104,0.21703632633346465,True
6,29,away,2235,471,2323,0.21073825503355706,0.19433353487372412,0.22813565633658756,True
6,30,away,2857,611,3020,0.21386069303465174,0.19921467161674644,0.22927518255763363,True
6,31,away,2869,570,3032,0.1986754966887417,0.1844821532524672,0.21367470997312799,True
6,32,away,2787,552,2933,0.19806243272335844,0.18368590035161272,0.21327020063240584,True
6,33,away,2890,597,3039,0.20657439446366782,0.1922081650995264,0.22171967393630745,True
6,34,away,2750,538,2862,0.19563636363636364,0.1812386413488192,0.21088325847286984,True
6,35,away,2921,548,3053,0.18760698390962,0.17386277670568084,0.20217180923565692,True
6,36,away,2858,536,3008,0.18754373687893633,0.1736554167439182,0.20227090985640794,True
6,37,away,2382,433,2504,0.18178001679261124,0.16680847021835887,0.19777633708821163,True
6,38,away,1398,231,1435,0.16523605150214593,0.14668980943502205,0.1856170646083792,True
6,39,away,155,20,156,0.12903225806451613,0.08510341878886685,0.19090488130380406,True
7,0.0-0.5,away,2551,0,3254,0.0,0.0,0.0015036548645520724,True
7,0.5-1.0,away,2047,4,2461,0.0019540791402051783,0.0007601451932188574,0.005013874604312069,True
7,1.0-1.5,away,1214,9,1314,0.007413509060955519,0.003905083579891182,0.014029596923714539,True
7,1.5-2.0,away,1005,17,1049,0.01691542288557214,0.010587530695281247,0.026922421313041962,True
7,2,away,1706,51,1853,0.029894490035169988,0.022809856743165033,0.039091549796481675,True
7,3,away,1622,71,1753,0.043773119605425403,0.03484793802097627,0.05485428143262858,True
7,4,away,1699,114,1821,0.06709829311359623,0.05615140076881669,0.07999843254509813,True
7,5,away,1769,149,1886,0.08422837761447145,0.07216959183017009,0.09808904831004321,True
7,6,away,1663,157,1770,0.09440769693325315,0.08127423161172549,0.10941071409637297,True
7,7,away,1734,188,1845,0.10841983852364476,0.09464192373375956,0.12392897478771674,True
7,8,away,1800,206,1925,0.11444444444444445,0.10055126045766634,0.1299798460430375,True
7,9,away,1542,194,1622,0.125810635538262,0.11018204268775593,0.14329903842689384,True
7,10,away,1945,268,2093,0.13778920308483292,0.12318335832040817,0.15382304384177886,True
7,11,away,1950,308,2074,0.15794871794871795,0.1424362041657518,0.1748062990136257,True
7,12,away,1962,289,2109,0.1472986748216106,0.13230598302857727,0.163669847374035,True
7,13,away,1876,290,2008,0.15458422174840086,0.1389325667656594,0.17164764382229647,True
7,14,away,1852,274,1958,0.14794816414686826,0.13250673095023666,0.16484709493662783,True
7,15,away,1902,291,2010,0.1529968454258675,0.13751912144975417,0.1698734761302336,True
7,16,away,2043,335,2165,0.16397454723445912,0.14855254157975925,0.1806578868188036,True
7,17,away,2044,344,2165,0.16829745596868884,0.15270344748093898,0.18513596353600684,True
7,18,away,2078,351,2185,0.16891241578440808,0.1534169458519054,0.18562979046079003,True
7,19,away,1786,329,1860,0.18421052631578946,0.16691599794649697,0.20286063480133948,True
7,20,away,2200,389,2351,0.17681818181818182,0.1614429872267958,0.19332007741451052,True
7,21,away,2255,384,2393,0.17028824833702882,0.1553375122723269,0.1863604624772084,True
7,22,away,2263,392,2394,0.17322138753866548,0.15818629126675784,0.1893640624941754,True
7,23,away,2288,388,2401,0.16958041958041958,0.1547604287827793,0.18550811333636197,True
7,24,away,2198,367,2301,0.16696997270245678,0.15196215432614762,0.18313988026162648,True
7,25,away,2331,416,2456,0.17846417846417847,0.16345260775165263,0.19453381839391545,True
7,26,away,2211,382,2305,0.17277250113071008,0.15758513930432103,0.18909500251710762,True
7,27,away,2320,418,2427,0.18017241379310345,0.1650658124695446,0.19633644489601765,True
7,28,away,2263,418,2402,0.18471056120194432,0.1692607117868051,0.20122904806231715,True
7,29,away,2080,371,2159,0.17836538461538462,0.16251079095675688,0.19540585683451475,True
7,30,away,2652,452,2787,0.17043740573152338,0.15660531004803932,0.18522290741794215,True
7,31,away,2662,489,2792,0.18369646882043575,0.16944528588256405,0.19885926754626684,True
7,32,away,2508,444,2628,0.17703349282296652,0.16259205278187214,0.19246282010501695,True
7,33,away,2584,429,2712,0.1660216718266254,0.15217225866558196,0.18086265351760575,True
7,34,away,2373,408,2492,0.17193426042983564,0.15728579565110754,0.18764320592813102,True
7,35,away,2309,390,2417,0.1689042875703768,0.1541746866201797,0.1847337799172607,True
7,36,away,2101,333,2198,0.15849595430747263,0.143504679215682,0.17473380485836898,True
7,37,away,1571,241,1648,0.1534054742202419,0.13643186530031615,0.17207001831769342,True
7,38,away,724,127,742,0.17541436464088397,0.1494440313201352,0.20481107033934678,True
7,39,away,19,2,19,0.10526315789473684,0.029357941395096593,0.313945504948417,False
8,0.0-0.5,away,2377,0,2964,0.0,0.0,0.0016135470751183112,True
8,0.5-1.0,away,2114,3,2556,0.0014191106906338694,0.0004827317227179952,0.004164263595534325,True
8,1.0-1.5,away,1297,6,1415,0.004626060138781804,0.0021218085916723086,0.010056153736715711,True
8,1.5-2.0,away,1027,5,1078,0.004868549172346641,0.002081261616621673,0.011346213564822306,True
8,2,away,1755,29,1935,0.016524216524216526,0.011529559116615871,0.023630855556314313,True
8,3,away,1675,42,1806,0.02507462686567164,0.01860364849990871,0.03371909594483224,True
8,4,away,1746,70,1876,0.04009163802978236,0.031854275438484694,0.05034836507480521,True
8,5,away,1706,96,1829,0.05627198124267292,0.04630038546924595,0.06823747581568243,True
8,6,away,1611,98,1733,0.06083178150217256,0.05017170586548979,0.07358136068914937,True
8,7,away,1644,132,1747,0.08029197080291971,0.06811322772249348,0.09442763785584851,True
8,8,away,1707,164,1798,0.09607498535442296,0.08298814472071005,0.11097580845882453,True
8,9,away,1575,143,1642,0.09079365079365079,0.07758191318242953,0.10599673080566908,True
8,10,away,1896,181,2052,0.09546413502109705,0.08304295655598244,0.10952130774899964,True
8,11,away,1884,217,2015,0.11518046709129512,0.10154135361605987,0.13038573179195315,True
8,12,away,1907,254,2041,0.1331934976402727,0.11867796157740981,0.14918390619854824,True
8,13,away,1847,215,1962,0.11640498105035192,0.10256836087162344,0.13183397804273855,True
8,14,away,1825,251,1916,0.13753424657534247,0.12249228494011745,0.15409897370141828,True
8,15,away,1910,234,2029,0.1225130890052356,0.10856152053416253,0.13798009503109634,True
8,16,away,1983,256,2099,0.12909732728189613,0.11505295771227751,0.1445759930807802,True
8,17,away,1994,263,2120,0.13189568706118354,0.11774858382579544,0.1474584275809147,True
8,18,away,1935,264,2030,0.13643410852713178,0.1218585301258734,0.15245041806257062,True
8,19,away,1711,252,1765,0.1472822910578609,0.13128041706326218,0.1648644863493912,True
